TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
100131971	RPS26P54 (ribosomal protein S26 pseudogene 54)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
652968	GATSL3 (GATS protein like 3)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
254773	LYG2 (lysozyme g2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
7574	ZNF26 (zinc finger protein 26)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
7571	ZNF23 (zinc finger protein 23)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
100341057	UBE2M (ubiquitin conjugating enzyme E2 M)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
139596	UPRT (uracil phosphoribosyltransferase homolog)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
9355	LHX2 (LIM homeobox 2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
23533	PIK3R5 (phosphoinositide-3-kinase regulatory subunit 5)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
54538	ROBO4 (roundabout guidance receptor 4)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
728340	GTF2H2C (GTF2H2 family member C)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
4337	MOCS1 (molybdenum cofactor synthesis 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
85495	RPPH1 (ribonuclease P RNA component H1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
23082	PPRC1 (peroxisome proliferator-activated receptor gamma, coactivator-related 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
125488	TTC39C (tetratricopeptide repeat domain 39C)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
3120	HLA-DQB2 (major histocompatibility complex, class II, DQ beta 2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
152518	NFXL1 (nuclear transcription factor, X-box binding like 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
5046	PCSK6 (proprotein convertase subtilisin/kexin type 6)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
12576	Cdkn1b (cyclin-dependent kinase inhibitor 1B)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
51157	ZNF580 (zinc finger protein 580)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
2709	GJB5 (gap junction protein beta 5)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
6822	SULT2A1 (sulfotransferase family 2A member 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
2943078	HTNVsSgp1 (nucleocapsid protein)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
9619	ABCG1 (ATP binding cassette subfamily G member 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
58491	ZNF71 (zinc finger protein 71)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
2868	GRK4 (G protein-coupled receptor kinase 4)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
63976	PRDM16 (PR/SET domain 16)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
16337	Insr (insulin receptor)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
1395	CRHR2 (corticotropin releasing hormone receptor 2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
6443	SGCB (sarcoglycan beta)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
607	BCL9 (B-cell CLL/lymphoma 9)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
55502	HES6 (hes family bHLH transcription factor 6)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
6692	SPINT1 (serine peptidase inhibitor, Kunitz type 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
125170	MIEF2 (mitochondrial elongation factor 2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
282323	PRKACB (protein kinase cAMP-activated catalytic subunit beta)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
54704	PDP1 (pyruvate dehyrogenase phosphatase catalytic subunit 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
3293	HSD17B3 (hydroxysteroid 17-beta dehydrogenase 3)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
57605	PITPNM2 (phosphatidylinositol transfer protein membrane associated 2)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
282974	STK32C (serine/threonine kinase 32C)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
3753	KCNE1 (potassium voltage-gated channel subfamily E regulatory subunit 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
55862	ECHDC1 (ethylmalonyl-CoA decarboxylase 1)	1.0000000000338	3.38026363850567e-11	6	0	0	25	16330
5688	PSMA7 (proteasome subunit alpha 7)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
1050	CEBPA (CCAAT/enhancer binding protein alpha)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
7088	TLE1 (transducin like enhancer of split 1)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
10159	ATP6AP2 (ATPase H+ transporting accessory protein 2)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
9092	SART1 (squamous cell carcinoma antigen recognized by T-cells 1)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
1191	CLU (clusterin)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
3846	KRTAP5-9 (keratin associated protein 5-9)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
22995	CEP152 (centrosomal protein 152)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
5329	PLAUR (plasminogen activator, urokinase receptor)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
9967	THRAP3 (thyroid hormone receptor associated protein 3)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
790	CAD (carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase)	1.00000000003384	3.38401268343955e-11	107	0	0	25	16330
4904	YBX1 (Y-box binding protein 1)	1.00000000003393	3.39348455161145e-11	187	0	0	25	16330
23171	GPD1L (glycerol-3-phosphate dehydrogenase 1-like)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
81559	TRIM11 (tripartite motif containing 11)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
64393	ZMAT3 (zinc finger matrin-type 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55311	ZNF444 (zinc finger protein 444)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7049	TGFBR3 (transforming growth factor beta receptor 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7222	TRPC3 (transient receptor potential cation channel subfamily C member 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
353132	LCE1B (late cornified envelope 1B)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
125058	TBC1D16 (TBC1 domain family member 16)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23014	FBXO21 (F-box protein 21)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79637	ARMC7 (armadillo repeat containing 7)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7867	MAPKAPK3 (mitogen-activated protein kinase-activated protein kinase 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9191	DEDD (death effector domain containing)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55633	TBC1D22B (TBC1 domain family member 22B)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8682	PEA15 (phosphoprotein enriched in astrocytes 15)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
54108	CHRAC1 (chromatin accessibility complex 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
115207	KCTD12 (potassium channel tetramerization domain containing 12)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
51444	RNF138 (ring finger protein 138)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
91409	CCDC74B (coiled-coil domain containing 74B)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23389	MED13L (mediator complex subunit 13 like)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
65986	ZBTB10 (zinc finger and BTB domain containing 10)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
29767	TMOD2 (tropomodulin 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4323	MMP14 (matrix metallopeptidase 14)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8540	AGPS (alkylglycerone phosphate synthase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4811	NID1 (nidogen 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4779	NFE2L1 (nuclear factor, erythroid 2 like 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4916	NTRK3 (neurotrophic receptor tyrosine kinase 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
20655	Sod1 (superoxide dismutase 1, soluble)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8522	GAS7 (growth arrest specific 7)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10668	CGRRF1 (cell growth regulator with ring finger domain 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5125	PCSK5 (proprotein convertase subtilisin/kexin type 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1840	DTX1 (deltex E3 ubiquitin ligase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5909	RAP1GAP (RAP1 GTPase activating protein)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5618	PRLR (prolactin receptor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7162	TPBG (trophoblast glycoprotein)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2199	FBLN2 (fibulin 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
64396	GMCL1P1 (germ cell-less, spermatogenesis associated 1 pseudogene 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1265	CNN2 (calponin 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
3841	KPNA5 (karyopherin subunit alpha 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9826	ARHGEF11 (Rho guanine nucleotide exchange factor 11)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9891	NUAK1 (NUAK family kinase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2799	GNS (glucosamine (N-acetyl)-6-sulfatase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23192	ATG4B (autophagy related 4B cysteine peptidase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5054	SERPINE1 (serpin family E member 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2647	BLOC1S1 (biogenesis of lysosomal organelles complex 1 subunit 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
63892	THADA (THADA, armadillo repeat containing)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
822	CAPG (capping actin protein, gelsolin like)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
200845	KCTD6 (potassium channel tetramerization domain containing 6)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
3421	IDH3G (isocitrate dehydrogenase 3 (NAD(+)) gamma)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7098	TLR3 (toll like receptor 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4613	MYCN (v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5165	PDK3 (pyruvate dehydrogenase kinase 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
22936	ELL2 (elongation factor for RNA polymerase II 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
25902	MTHFD1L (methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
25962	KIAA1429 (KIAA1429)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2787	GNG5 (G protein subunit gamma 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10775	POP4 (POP4 homolog, ribonuclease P/MRP subunit)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
92799	SHKBP1 (SH3KBP1 binding protein 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8566	PDXK (pyridoxal (pyridoxine, vitamin B6) kinase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
267010	RNU12 (RNA, U12 small nuclear)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
65983	GRAMD3 (GRAM domain containing 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
27077	B9D1 (B9 domain containing 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1436	CSF1R (colony stimulating factor 1 receptor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
3394	IRF8 (interferon regulatory factor 8)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10522	DEAF1 (DEAF1, transcription factor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
25839	COG4 (component of oligomeric golgi complex 4)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5669	PSG1 (pregnancy specific beta-1-glycoprotein 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79842	ZBTB3 (zinc finger and BTB domain containing 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10455	ECI2 (enoyl-CoA delta isomerase 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
25777	SUN2 (Sad1 and UNC84 domain containing 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
66317	Wdr61 (WD repeat domain 61)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55216	C11orf57 (chromosome 11 open reading frame 57)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
11328	FKBP9 (FK506 binding protein 9)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
67561	Wdr48 (WD repeat domain 48)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9897	WASHC5 (WASH complex subunit 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23064	SETX (senataxin)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5753	PTK6 (protein tyrosine kinase 6)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
401036	ASB18 (ankyrin repeat and SOCS box containing 18)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5557	PRIM1 (primase (DNA) subunit 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10208	USPL1 (ubiquitin specific peptidase like 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2222	FDFT1 (farnesyl-diphosphate farnesyltransferase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10658	CELF1 (CUGBP, Elav-like family member 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79585	CORO7 (coronin 7)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
387893	KMT5A (lysine methyltransferase 5A)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1175	AP2S1 (adaptor related protein complex 2 sigma 1 subunit)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79791	FBXO31 (F-box protein 31)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10106	CTDSP2 (CTD small phosphatase 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1447	CSN2 (casein beta)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1950	EGF (epidermal growth factor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
84310	C7orf50 (chromosome 7 open reading frame 50)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
80895	ILKAP (ILK associated serine/threonine phosphatase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
382406	Poc1b (POC1 centriolar protein B)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
221662	RBM24 (RNA binding motif protein 24)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
27071	DAPP1 (dual adaptor of phosphotyrosine and 3-phosphoinositides 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
83590	TMUB1 (transmembrane and ubiquitin like domain containing 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
130617	ZFAND2B (zinc finger AN1-type containing 2B)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
12550	Cdh1 (cadherin 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7260	TSSC1 (tumor suppressing subtransferable candidate 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79133	NDUFAF5 (NADH:ubiquinone oxidoreductase complex assembly factor 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2632	GBE1 (1,4-alpha-glucan branching enzyme 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
227613	Tubb4b (tubulin, beta 4B class IVB)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
54106	TLR9 (toll like receptor 9)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55739	NAXD (NAD(P)HX dehydratase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4794	NFKBIE (NFKB inhibitor epsilon)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10466	COG5 (component of oligomeric golgi complex 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8914	TIMELESS (timeless circadian clock)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
256646	NUTM1 (NUT midline carcinoma family member 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8674	VAMP4 (vesicle associated membrane protein 4)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23255	MTCL1 (microtubule crosslinking factor 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
51	ACOX1 (acyl-CoA oxidase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
6196	RPS6KA2 (ribosomal protein S6 kinase A2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7443	VRK1 (vaccinia related kinase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
22343	Lin7c (lin-7 homolog C (C. elegans))	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79631	EFL1 (elongation factor like GTPase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
3507	IGHM (immunoglobulin heavy constant mu)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9839	ZEB2 (zinc finger E-box binding homeobox 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23646	PLD3 (phospholipase D family member 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1482	NKX2-5 (NK2 homeobox 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
11035	RIPK3 (receptor interacting serine/threonine kinase 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
54780	NSMCE4A (NSE4 homolog A, SMC5-SMC6 complex component)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7707	ZNF148 (zinc finger protein 148)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10360	NPM3 (nucleophosmin/nucleoplasmin 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
84466	MEGF10 (multiple EGF like domains 10)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
283635	FAM177A1 (family with sequence similarity 177 member A1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5175	PECAM1 (platelet and endothelial cell adhesion molecule 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
85509	MBD3L1 (methyl-CpG binding domain protein 3 like 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
8493	PPM1D (protein phosphatase, Mg2+/Mn2+ dependent 1D)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
199834	LCE4A (late cornified envelope 4A)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79917	MAGIX (MAGI family member, X-linked)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
163050	ZNF564 (zinc finger protein 564)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7010	TEK (TEK receptor tyrosine kinase)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5104	SERPINA5 (serpin family A member 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
2947	GSTM3 (glutathione S-transferase mu 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
54867	TMEM214 (transmembrane protein 214)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
21849	Trim28 (tripartite motif-containing 28)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23141	ANKLE2 (ankyrin repeat and LEM domain containing 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55004	LAMTOR1 (late endosomal/lysosomal adaptor, MAPK and MTOR activator 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
26959	HBP1 (HMG-box transcription factor 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79696	ZC2HC1C (zinc finger C2HC-type containing 1C)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
57561	ARRDC3 (arrestin domain containing 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
64960	MRPS15 (mitochondrial ribosomal protein S15)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
767	CA8 (carbonic anhydrase 8)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
51067	YARS2 (tyrosyl-tRNA synthetase 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10072	DPP3 (dipeptidyl peptidase 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
11275	KLHL2 (kelch like family member 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
7069	THRSP (thyroid hormone responsive)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
3581	IL9R (interleukin 9 receptor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
29803	REPIN1 (replication initiator 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
81831	NETO2 (neuropilin and tolloid like 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5648	MASP1 (mannan binding lectin serine peptidase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
1441	CSF3R (colony stimulating factor 3 receptor)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
55833	UBAP2 (ubiquitin associated protein 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
23654	PLXNB2 (plexin B2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
217718	Nek9 (NIMA (never in mitosis gene a)-related expressed kinase 9)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
79038	ZFYVE21 (zinc finger FYVE-type containing 21)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
5364	PLXNB1 (plexin B1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
56376	Pdlim5 (PDZ and LIM domain 5)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9971	NR1H4 (nuclear receptor subfamily 1 group H member 4)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
57143	ADCK1 (aarF domain containing kinase 1)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10066	SCAMP2 (secretory carrier membrane protein 2)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10313	RTN3 (reticulon 3)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
9931	HELZ (helicase with zinc finger)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
10600	USP16 (ubiquitin specific peptidase 16)	1.00000000003479	3.47915771458372e-11	23	0	0	25	16330
4287	ATXN3 (ataxin 3)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
1058	CENPA (centromere protein A)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
9730	DCAF1 (DDB1 and CUL4 associated factor 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
7265	TTC1 (tetratricopeptide repeat domain 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
4961527	HHV8GK18_gp81 (ORF73)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
1027	CDKN1B (cyclin dependent kinase inhibitor 1B)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
829	CAPZA1 (capping actin protein of muscle Z-line alpha subunit 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
6794	STK11 (serine/threonine kinase 11)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
4217	MAP3K5 (mitogen-activated protein kinase kinase kinase 5)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
11345	GABARAPL2 (GABA type A receptor associated protein like 2)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
2962	GTF2F1 (general transcription factor IIF subunit 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
10539	GLRX3 (glutaredoxin 3)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
5691	PSMB3 (proteasome subunit beta 3)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
10484	SEC23A (Sec23 homolog A, coat complex II component)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
3006	HIST1H1C (histone cluster 1 H1 family member c)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
8668	EIF3I (eukaryotic translation initiation factor 3 subunit I)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
55930	MYO5C (myosin VC)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
132884	EVC2 (EvC ciliary complex subunit 2)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
1314	COPA (coatomer protein complex subunit alpha)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
25843	MOB4 (MOB family member 4, phocein)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
23603	CORO1C (coronin 1C)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
7409	VAV1 (vav guanine nucleotide exchange factor 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
29127	RACGAP1 (Rac GTPase activating protein 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
26135	SERBP1 (SERPINE1 mRNA binding protein 1)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
8533	COPS3 (COP9 signalosome subunit 3)	1.00000000003508	3.50832954684933e-11	85	0	0	25	16330
6327	SCN2B (sodium voltage-gated channel beta subunit 2)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
5496	PPM1G (protein phosphatase, Mg2+/Mn2+ dependent 1G)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
2026	ENO2 (enolase 2)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
7791	ZYX (zyxin)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
6390	SDHB (succinate dehydrogenase complex iron sulfur subunit B)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
65005	MRPL9 (mitochondrial ribosomal protein L9)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
7408	VASP (vasodilator-stimulated phosphoprotein)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
10111	RAD50 (RAD50 double strand break repair protein)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
23650	TRIM29 (tripartite motif containing 29)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
5690	PSMB2 (proteasome subunit beta 2)	1.00000000003568	3.56772049793495e-11	86	0	0	25	16330
